id,text,Anger,Disgust,Fear,Sadness,Joy,Surprise
amh_dev_track1_5971,ኤርሚያስ የት ሄደ ኤርሚያስ ምነዉ ቀለለለ አይ ኤርሚያስ ኢትዮጵያዊነት ሞቷል አማሀራም ተዳክሟል በቃ አይነሳም ብሎ ስላመነ በሚገርም ፍጥነት አክሮባት ሰርቶ ተገልብጦ ኦሮሙማ ላይ የተለጠፈ ይመስለኛል🤗,0,1,0,0,0,0
amh_dev_track1_5972,አሁን ፕራንክ ዘጋኛ ብያስ ሚስትህ ፈት እንዲህ ቆሻሻሻ ነገር ይደብራል የሆንክ🦡🦡🦡,0,1,0,0,0,0
amh_dev_track1_5973,አንዳንድ  ምንም አታቁም ልበል እሄ የሃይማኖት ጦርነት አይደለም ምንም ስለ  ሳታቁ  ለመስጠት ትሰጣላችሁ,1,0,0,0,0,0
amh_dev_track1_5974,ብልፅግና ኢትዮዽያ ወደብ እንድታገኝ ይሰራል ብሎ ማሰብ በራሱ ስሁት ግንዛቤ ነው ኢትዮዽያ በግፍ የተቀማችውን በህግ ማሰመለስ እየቻለች ወደሌላ ማማተሩ በራሱ የሞራል ጥያቄ ያስነሳል ወጣም ወረደም ቀጠናው ሰላም እንዲያገኝ ቅድሚያ የ ቤትስራችንን መስራትና ኢትዮዽያዊ መንግስት ሊኖር ይገባል ጠንካራ ሀገርና መንግሰት ካለን ሌላው እዳው ገብስ ነው አዲስ አበባ እንዳትገባ የሚከለክል መንግስት ወደብ ለሀገር ያስገኛል ብለን ባንደክም መልካም ነው,1,0,0,0,0,0
amh_dev_track1_5975,🙊🙊🙊 ወይኔ ኡኡኡፉፉፉ አንጀቴን በላችኝ ያማል በጣም ያማል,0,0,0,1,0,0
amh_dev_track1_5976,አጭበርባሪ እውነት የእመቤቴ ፍቅር ከገባው ለምን ኦርቶዶክስ አይሆንም ምድረ ሌባ,1,1,0,0,0,0
amh_dev_track1_5977,የናንተን የጀዝቦች ትንታኔ የሚሰማ ትውልድ መቼም አይመጣም።መስራት እና ማውራት የተለያየ ነገር ነው። የበረከት ተላላላኪ እያለህ ምን ሰራህም ታግለህ ህዝቡን ነፃ አወጣህ   ቦርጬን ገነባው።ያንተ ወሬ ይኼ ነው።ለህዝብ ብዬ ቦርጭ አመጣውእንደ ኤርሚያሥ ከንቱ ከመሆን ይጠብቃችሁ,1,1,0,0,0,0
amh_dev_track1_5978,ወይኔ ምን ኣይነት ጭካኔ ነው እንደዚ ኣይነት ኣሳዛኝ ታሪክ ህይወት ሰምቼ ኣላቅም እህቴ እግዚአብሔር እድሜና ጤና ይስጥህ ያለፈ ኩፉ ሂወትሽ በደስታ ይቀየር ኣይዞህ ያን ጨካን ደግሞ በግዛቢሄር ፍርዱን ያገኛል,0,0,0,1,0,0
amh_dev_track1_5979,ሰዎች ከማስደንገጥ ራስህን ወደ መደንገጥ ተሸጋግረሃል ኣሜን የተመታ ይሁን ኣሜን,0,1,0,0,0,0
amh_dev_track1_5980,ዲያቢሎስ ጌታችን የተሰቀለበትን መስቀል እጅግ ይጠላልም ይፈራልም። ባንዳና ዘረኞች፣ ቀኝ ገዥዎችና ባሪያ ፈንጋዮችም ሚኒልክን እጅግ ይጠላሉ ይፈራሉም፤ ለሚኒልክ ኃይል የሆነችውን ወራሪ,0,1,0,0,0,0
amh_dev_track1_5981,ምን አይነት አስደናቂ አስገራሚ አስደሳች ሕይወት ለዋጭ የሚያንጽ አስተማሪ እና የሚባርክ ቃለ መጠይቅ ነው እግዚአብሔር አምላክ ለዘለአለም ይባረክ ሃሌሉያ,0,0,0,0,1,0
amh_dev_track1_5982,መቼስ ክቡር ሚኒስትሩ በዙሪያቸው ብዙ ተግዳሮቶች ቢኖሩባቸውም ችግሩ ሳይገታቸው ይህን ሁሉ ውብ የሆኑ ተግባሮች ለመከነወን ችለዋል ይህ የሚያሳየው የትኛውም ምድራዊ ተግዳሮት ሊያቆማቸው እንደማይችል ተረድቼያለሁ ለወሬኞች ቦታ አትስጡ ሀገሪቱ እየተትኮስች ነው ተደሰቱበት,0,0,0,0,1,0
amh_dev_track1_5983,ፖለቲካዊ ገፅታ ያላቸውንና በፅንፈኞች አደገኛ መርዝ የተለወሰውን ውስጣዊ ችግሮችና መከፋፈሎችን በውስጣዊ ውይይት ፍቱት እንጂ ወደ መንግስትና ኦሮሞ አታምጡት ችግራችሁን በሌላ ማላ,1,1,0,0,0,0
amh_dev_track1_5984,እኔ የምላቹ ቴሌግራም እኔጋ ብቻ ነው የማይሰራው ወይስ እናንተጋ ነው,0,0,0,0,0,0
amh_dev_track1_5985,አይዞን ነገም ሌላ ቀን ነው,0,0,0,1,0,0
amh_dev_track1_5986,እህቴን አይዞሽ ከዚህ ሁሉ በደል በሁዋላ እናቴን አሁንም እወዳታለሁ አለች አምላክ ጥንካሬውን ይስጥሽ,0,0,0,1,0,0
amh_dev_track1_5987,ይህን የውሸት ትርክት የሰሙ ወጣቶች ወደ ሌላ ሀገር ለመሄድ ብዙ ብርከፍለው በየመንገዱ በየበረሃው ሲቃይ እንግልት ሞት የአሣ እራት እየሆኑ የ,0,0,0,1,0,0
amh_dev_track1_5988,ሁል ግዜም የእግዚአብሔር ሀሳብ ይፀናል ይህንንም ስሞኑን በነበረው ክስተት አስተውለናል እናምመሪዎቻችን ስከን ብለው እግዚአብሔር የሚለውን ቢያስተውሉ መልካም ነው እላለሁ,0,0,0,0,0,0
amh_dev_track1_5989,ከባድ ነው እሥከ መቸ ዝምታው እኛ ከባድ መሳሪያ ኖራቸው አልኖራቸው ምን ያረግልናል ዝምታነውን ከቀጠሉ  በፍልሥጤም ላይ አሰየሆነ ያለው እባም ቃልም አይገልፀውም ኢላሂ እዝነትህን አውርድ አረመኔ ኢሥራኢል አዩሁዶችን ከምድር አጥፋልን ያረብብ,1,1,0,1,0,0
amh_dev_track1_5990,የእስራኤል ገደብ የለሽ የሰብአዊ መብት ጥሰት ሳትዘግቡ ግፍ በዝቶበት አንድ ድንጋይ የወረወረን ፍልስጤምን ግፍ አለመዘገብ እና የእስራኤል ደጋፊ መሆን ከአንድ ሚድያ አይጠበቅም። በነገራችን ላይ የሀማስ ጥቃትን ደግፌ አይደለም ማንም ቢሆን በግፍ እንዲገደል አልፈልግም,1,0,0,1,0,0
amh_dev_track1_5991,ለዐማራ ህዝብ ቆስላችኋል። ደምታችኋል። ያላለፋችሁት ፈተና አልነበረም። ዛሬም ድንገት ትጥቅ ፍቱ ስትባሉ እንዳመማችሁ ሁሉ እኔንም አሞኛል። ከአንተ ውስጥ ያለው ስሜት እኔንም ውስጥ,0,0,0,1,0,0
amh_dev_track1_5992,ይኸን ሰውዬ ስሙትማ ጭልጥ ያለ መርዝና ዘረኛ ነው ነጭ ፀጉር አውጥቷል  መቃብሩ የተማሰ  አፉ የሻገተ ሽማግሌ እውነት ቢናገር ምን አለበት,0,1,0,0,0,0
amh_dev_track1_5993,እኛም ነቅጠናል የአማራን ግድያ እና ሞት ምንም አይነት መረጃ አጀንዳ ለማስቀየር ነው,1,0,0,0,0,0
amh_dev_track1_5994,ኢርሚ ትልቅ ሰው። እስቲ ለዚህ ሁሉ ቀውስ ትንስ ሃላፊነት ሁላችንም እንውሰድ። ኣዎ ነገሮች ጫፍ ድርሰዋል። ግን ኣንተስ ኢርሚ በሕውሃት ጥላቻ ተሞልተህ ሕውሃት እንደ ቲሮሪስት ቡድን መወገድ ኣለበት ስትል ኣልነበረ ወይ። ልክ እንደ ልደቱ ከመጀመሪያው ሲል የነበረው ሁሉም ቡድኖች መነጋገር ኣለባቸው ብንል ኖሮ ነገሮች እንዲህ ጫፍ ኣይደርሱ ነበር። ሕውሃት እንደ ቡድን እንደ ሃገር መሪ የራሱ ታሪካዊ ስተቶች ኣድርጓል እንደ ደርግ እ,1,0,0,0,0,0
amh_dev_track1_5995,ጠቅላይ ሚኒስትራአችን አቢቹ እስራኤልን ከግብጽ በምድረ በዳ የመራ እግዚአብሄር ካንተ ጋር ይሁንረጅም እድሜ ጤና እንመኛለን ድል ለመከላከያችን ኢትዮጲያ ታሸንፋለች,0,0,0,0,1,0
amh_dev_track1_5996,ጃዋር ነፈሰገዳይ ና በጥላቻ የታወረ ወንጀለኛ እንጂ ፖለቲከኛ አይደለም እበት አንተን ብሎ ጋዜጠኛ ያስገደላቸውን  ንጹሃንን አንረሳውም የግዜ ጉዳይ ነው,1,1,0,0,0,0
amh_dev_track1_5997,የሰራች ሁት ግፍ ድንገት ብታመልጥ ልጅህ ላይ የጠጣች ሁት የደሃ ደም የሽማግሌዎች እንባ ካንሰር ሆኖ ቤተሰብህንም አንተንም ሳትሞት ሸተህ ትበሰብሳለህ,1,1,0,0,0,0
amh_dev_track1_5998,አፍሪካ ውስጥ ዲሞክራሲ የሚባለውን ነገር ድንገት ውልብ ሲል ካያችሁት ሰላም ብሎሃል በሉልኝ አደራችሁን     ,0,0,0,0,0,0
amh_dev_track1_5999,ዓይናችን ወደ አምላካችን ወደ እግዚአብሔር ነው። ፤ ማረን፥ አቤቱ፥ ማረን፤ ንቀትን እጅግ ጠግበናልና፤ ፤ የባለጠጎች ስድብና የትዕቢተኞችን ንቀት ነፍሳችን እጅግ ጠገበች።,0,0,0,1,0,0
amh_dev_track1_6000,ትንሱ ግብዝ ነህ በርታምርጥ አባትነህ ❤❤❤,0,0,0,0,1,0
amh_dev_track1_6001,እነዚህ ሰወች ሌላ አማራክልልልየሚባል ፕላኔት ተገንቶ እሱን እንዳይሆን የሚነግሩን በቸም ብልጥግና ህልሙ አያልቅበትም ብልጥግና መንግስተሰማያትን እኛ እንድንገነባ በጨረታ አሸንፈናል በዚህም ፈጣሪ ብልጥግናን እጅግ የሚገርም ምስጋና ሰጥቶናል ብለው መግለጫ እደሚሰጡን በዚህ መግለጫ አረጋግጠናል,1,1,0,0,0,0
amh_dev_track1_6002,በጣም ያምራል ግን ገና ይቀራል የናት ሰርፕራይዝ አያልቅም ተባረኩ እረጅም እድሜ እመኛለሁ,0,0,0,0,1,0
amh_dev_track1_6003,አንድ ፍቅር እኔ የሚያቀርቡት መርዶ ለመላዉ ኢትዬጰያ ሰርግና ምላሹ ነዉ ደሰታችን ወደር የለዉም ሰንዴ ልከናል እርሶ ሀዘን ላይ ከሆኑ ለምን የኢትዬጵያን ሕዝብ ሀዘኖ ዉሰጥ ጎትተዉ ይከታሉ ካዘኑ አዘንኩ በሉ ክልሎ ካዘነ ክልሎ ይበሉ ለምኘን መላዉ ሕዝብ ለቅሶ ያሰቀምጣሉ እኛ ሰላም ነን የርሶን አናቅም ልናወቅም አንፈልግም እዛዉ በጠበሎ,1,1,0,0,0,0
amh_dev_track1_6004,በምሥራቅ አፍሪካ የተቀሰቀሰው አንትራክስ ምንድን ነው ምን ያህልስ አደገኛ ነው,0,0,0,0,0,0
amh_dev_track1_6005,ልደቱ አሁንም ከአማራ ፖለቲካ እንደራቀ መቆየት አለበት ከአብይ ጋር ግን ከፈለገ መደባደብ ይችላል። ድንገት በድብድቡ አብይ መሬት ከወደቀ የአብይን ጭንቅላት እንጨፈልቃለን። ልደቱ,0,1,0,0,0,0
amh_dev_track1_6006,ዲማሽ ውድ  እና ደስተኛ አብረው  አዳምጥ እና አስገራሚ አፈጻጸም ውስጥ ማንሱር አዲስ ዘፈን ይደሰቱ  ,0,0,0,0,0,1
amh_dev_track1_6007,በጥቅምት ወር በታሪካዊቷ የላሊበላ ከተማ  የተከሰተው ምንድን ነው,0,0,0,0,0,0
amh_dev_track1_6008,አልገባኝም እስክ አብራራልኝ ደሞ ሰው መስደብኮ ጥሩ አይደለመ ባይሆን አንተ ታዋቃለህ እኔ ፀሎት ነው ያደረግኩት ምን ነካህ,0,0,0,0,0,0
amh_dev_track1_6009,አፍ ሲከፈት ጭንቅላት ይታያል ይባላል አምያሳዝነው አንደናንተ አይነቱ ላይ ኢትዮጵያ መውደቁዓ ያሳዝናል ፊልድ ማርሻል ማአረግ ለናነተ በመሰጠቱ ያሳዝናል የኢትዮጵያ ውድቀቷ አዚህ ላይ ይታያል የሚልተሪ ትምህርት የሌለው  አለቃ ፊልድ ሲባል አረመኔዎች,1,1,0,1,0,0
amh_dev_track1_6010,ዘመናቹ ይባረክ የእናታቹ ደስታ የኔም ነው የመሰለኝ,0,0,0,0,1,0
amh_dev_track1_6011,በእግዚያብሔር አይዘበትም በአንተ እና በቤትህ ለሚመጣዉ ቁጣ ምላስህን ጠይቀዉ,1,0,0,0,0,0
amh_dev_track1_6012,እግዚአብሔር ይመስገን አትሌቶቻችን አመርቂ ውጤቶችን እያስገኙ ናቸው በጣም እንኮራባቸዋል በውድ መሪያችን ዶር አብይ የአመራር ዘመን ብዙ ድንቅ ውጤቶች,0,0,0,0,1,0
amh_dev_track1_6013,በኪሲንጀር ትዕዛዝ ከ ሚሊዮን ቶን በላይ ቦምብ የዘነበባት ካምቦዲያ እንዴት ታስታውሳቸዋለች,0,0,0,1,0,0
amh_dev_track1_6014,የነፃነት ትግሉ ከረቂቅ እስከ ደቂቅ ያሳተፈ ነው ጀግናው ሠራዊታችን አባል የሆነው ዶር ህዝብህን ለማገልገል እስከ ሕይወት መስዋትነት የሰጠህ ጀግናችን ዕድሜና ጤና ተመኘን,0,0,0,0,1,0
amh_dev_track1_6015,ኢትዮጵያ ከሩዋንዳው የባሰ ዘግናኝ ነገር እንዲያገኛት የቸኮለ ይመስላል።,0,0,0,0,0,0
amh_dev_track1_6016,መቼ ነው የኢትዮጵያ መንግሰት የሚማረው ከወገን ህዝብ ጋር ላደረገው ጦርነት እውቅና የሚሰጠው አንድ ላይ ለጨረሳቹህት ጂኖሳይድ ለፈፀማቹህት በህግ ሰትጠየቁ እግዚአብሔር ያሳየነል የንፀሀን ደም ፈሶ አይቀርም,1,0,0,0,0,0
amh_dev_track1_6017,ሚዛናዊ ሁን እባክህ ጥሩ አይደለም,0,0,0,1,0,0
amh_dev_track1_6018, ቆሻሻ ሰው በሰላም ሲኖር ዓይናቹህ ሚቀላ,1,1,0,0,0,0
amh_dev_track1_6019,ጣልያን ውስጥ ቱሪስቶችን ያሳፈረ አውቶብስ ከደልድይ ላይ ወድቆ ቢያንስ  ሰዎች ሞቱ,0,0,0,1,0,0
amh_dev_track1_6020,አላሁ አክበር አላሁ አክበር አላሁ አክበር በኮሜት ሀማስን ተሸነፈ የምትይ እነሱን የምጠይ ሁላ ነይ ጉድሽን ስሙ አላህ ከሀማስ ጎን ነው በአምስትሽ ነው አሉ አምስት መቶሽ የሚዋጉት ሱበሀናሏህ የጀግንነት ጥግ አላሁ አክበር አላሁ አክበር አላሁ አክበር አላህ ታላቅ ነው ጥበቡም ረቂቅ ነው ላኢለሀኢለሏህ በእውነት የሚገዙት አምላክ ከአላህ ውጭ የለም ያመኑትንም አያሳፍርም እውቀቱም ሰፊ ነው,0,0,0,0,1,0
amh_dev_track1_6021,የጊዜው አምባገነን ነኝ ባዮች እንደጉም ተበትነው ይጠፋሉ ኢትዮጵያውያን ና ኢትዮጵያዊነት ዘላለም ይኖራል,0,0,0,0,0,0
amh_dev_track1_6022,ይሄ ሁሉ ቅጥፈት ስንት አመት ለመኖር ነው ግን አሁንስ በነዚህ ስግብግቦች የተነሳ የቤተ ክርስቲያናችን መከራ በዛ,0,1,0,1,0,0
amh_dev_track1_6023,ፊልድ ማርሻሉ ስለ ሕወሓት ሰዎች ያልተጠበቀ ነገር ተናገሩ የኤርትራ ጦር በትግራይ,0,0,0,0,0,0
amh_dev_track1_6024,ስትተነትን ሀቅን ትተህ አንተ ወደምትፈልገው ታዘነብላለህ የሁለቱን መሪዎች ባህሪ ስትገልፅ ጠቅላዩን ኢትዮጵያን ታላቅ ለማድረግ ይዘው የተነሱት አላማ ስትል የኤርትራውን ፕሬዘዳንት በጎረቢቶቻቸው የውክልና ጦርነት የሚደርጉ አልካቸው ማስረጃ ብትጠየቅ እንደማታመጣ ወይም የውሸት ልታቀርብ ትችላለህ ለመሆኑ በዜጎች ላይ ጦር የሚሰብቀው ማነው ወይ ትንተና ብለህ አታቅርብ አልያ ከስዩም ተሾመጋር ሆነህ አውራ,1,1,0,0,0,0
amh_dev_track1_6025,ውድ አንጋፋ ጋዜጠኛ በዚህ ጉዳይ ለማብራረራት ፕሮግራም ማዘጋጀታችሁን በጣም ተደስቻለሁ የብዙ አመት የጋዜጠኛነት ሙያህን በዘርና በሐይማኖት እንዲሁም በጥቅም የማትገዛ ለህሌናህና ለሙያህ የምትኖር ማንም አንተን ሆኖ ማቅረብ የማይችል ተወዳጅ አንጋፋ ጋዜጠኛ ነህ በርታ እኔም አዳምጥሐለሁ እንዲሁም ኮመንቶችን አነባለሁ ሁኖም እኔንም ይገርመኛል ይህን ያክል አእምሮ ጠባብነት ወይስ እስካሁን በጉጥኝነት በጨለማ አለም ያሉ ህዝቦች እንዳሉ ነው የሚያሳ,0,0,0,0,1,0
amh_dev_track1_6026,በሰላም አማራን መግደል መቀጠል አለበት ማለት ይሆን ድጋፍ ሲጠፋ የብሄር ጉያ ውስጥ መሸሸግ የውድቀት ምልክት ነው።,1,0,0,0,0,0
amh_dev_track1_6027,ጠንካራ ህግ ከሌለ አሁንም ብዙ ግድያ ብዙ ጭካኔ እናያለንየገደለን የሚገል ህግእሰካልፀደቀ ድርሰ ለቅሶ ይበዛል ገዳይም በነፃነት እየገደለ ታሰሮ በዋሰ በብር እየተለቀቀቀ ተዝናንተ ይኖራል,1,0,1,0,0,0
amh_dev_track1_6028,ጠንካራ የተባለ የወታደር እርምጃ የላትም ንፁሀን መግደል እንድህ ያስብላልደ ሀማስን እርምጃ ብትወስድበት እቀበልህ ነበር በህዝቡ ጥቆማ ከዋሻ እየወጣ መምታት የቻለው ሀማስ ብቻ ነው እስራኢል በጦርነቱ ውጤት የላትም,1,0,0,0,0,0
amh_dev_track1_6029,መሪ ሲያብድ ተከታይ ካበደ አለቀ ማለት ነው,0,0,0,0,0,0
amh_dev_track1_6030,መልካምና የሚበረታታ ነው የሁሉም ተሳትፎ ተጠናክሮ ይቀጥል,0,0,0,0,1,0
amh_dev_track1_6031,እኛ እንደ ወያኔ እንደ ሳሙና በ አንድ ቅርጽ አልተሰራንም በገበራችሁት ዘግናኝ የህይወት መስዋትነት መቃብር ላይ ቆማችሁ,1,1,0,0,0,0
amh_dev_track1_6032,ትክክክል አይደለህም ውይይይ ራስ ምታት የሚያስከትል ፕራንክ ጥሩ አይደለም,0,0,0,0,0,0
amh_dev_track1_6033,ቅሬታ ክካለ በክብር መነጋገር ከመስደብና ከማቃለል ፍቅር ስላም ብች ይህ ሁሉ ሁላችን ላይ ቢኖር እንዲህ አናቅም ነበር ስሚ እስከም,0,0,0,1,0,0
amh_dev_track1_6034,በቃ ኢትዮጵያ ምን ነካች ኢትዮጵያ የት ገባች የት ወጣች ምን ሰራች አይይ ጠላት እግዚአብሔር ይገልብጠው ኢትዮጵያ ምትነካው ነገር በቃ እርር ድብን ይላሉ ቅናት ነው ይሄ በቃ አታድግም ኢትዮጵያ ካደገች በነገራችን ላይ በጣም አደገኛ ሀገር ነው ምትሆነው በ አፍሪካ ውስጥ ፈላጭ ቆራጭ እንደምትሆን ግልፅ ነው በአለም መድረክ ተሰሚነት ይኖረናል ይሄ ደሞ ግብፅ አትፈልገውም ለዚህ ነው ግብፅ ከ ኢትዮጵያ ያላት ችግር ለማውራት ወደ አረብ ሊግ ሮጣ ም,1,1,0,0,0,0
amh_dev_track1_6035,ኘራንኩ ለሚስትህ የሚመጥን አይደለም በጣም ጨዋና የተባረከች ሚስት ከሚያምር ልጅ ጋር እያለህ ሚያስነውርና አስተማሪ ያልሆነ የህጻን ጨዋታ ብቻ ይቅርታ አድርግልኝና ይኸ አይነት ጨዋታ ልብ ይሰብራልና ብትማርበትና ባትደግመው እላለሁ።,0,0,0,1,0,0
amh_dev_track1_6036,አንዱ የሰውነት አካል ከሌላው አንጻር በፍጥነት እያረጀ መሆኑን ማወቅ ይቻላል,0,0,0,0,0,0
amh_dev_track1_6037,የሙስሊም ሀገራት ጉዳዩን ለትባበሩት መንግስታት ከማቅረብ ይልቅ የሀይማኖት ጦርነት ያስመስሉትና ጥረታቸው ምንም ውጤት ሳያመጣ ይቀራል,1,0,0,1,0,0
amh_dev_track1_6038,እረ ያማል መፅናናናቱን ለቤተሰብ ተመኘው,0,0,0,1,0,0
amh_dev_track1_6039,በመከላከያ ስም ዘው ብሎ ወደ አማራ የገባው ሀይል እጅግ በሚገርም ሁኔታ እየረገፉ ነው,0,0,0,0,0,0
amh_dev_track1_6040,ልብሳቸው ተገፎ ጋዛ ውስጥ በእስራኤል ወታደሮች የተያዙ ፍልስጤማውያን ወንዶችን የሚያሳይ ቪድዮ ይፋ ሆነ,0,0,0,0,0,0
amh_dev_track1_6041,ኡፍበጣም ያሳዝናል አላህ ስቃይሽን አይቶጥሩነገር ይፍጠርልሽየኔእህት,0,0,0,1,0,0
amh_dev_track1_6042,ከካንሰር የከፋ የጤና ችግር ኣለ መድሃኒቱን መንግስት ቢያቀርብ ጥሩ ነብር ካላደረገ ግን ለምን ይከለከላል,0,0,0,1,0,0
amh_dev_track1_6043,ቂጥ ማጠብ ንፅህና ነው እናንተ ቆሻሾች መግማማትና የኑፁሀን የህፃናት ደም መጠጣት የሰይጣናዊ ተግባራችሁ ነው የአይሁድ ድቃሎች መልካም የስኦል ጉዞ,1,1,0,0,0,0
amh_dev_track1_6044, የኢትዮጲያ ህዝብ ጠሚዶ አብይ አህመድና ጌታቸው ረዳ ከሰልጣን እንዲወርዱ ይፈልጋል ,0,1,0,0,0,0
amh_dev_track1_6045,ሁለንተናዊ በሆነ መልኩ ከአደጋ እና ስጋት ነጻ እንዲሆን ማስቻል ብቻ ነው። ከፕሮፌሰር አስራት ዘመን እና ከ  ንቅናቄ በኋላ የመጣው ሦስተኛው የአማራ ብሔ,0,0,0,0,0,0
amh_dev_track1_6046,  አረ በስማኣም ማን ያየዋል የተዋለህዶ ልጆች ፕራንክ ብሉ ልሰፕከን ነው እንዴ,0,0,0,0,0,0
amh_dev_track1_6047,አሜሪካ አውሮፓ ያላችሁ የሕክምና ባለሞያዎች እባካችሁ ሀገራቹን ገብታችሁ ህዝባቹን አገልግሉ ጥሩ ክፍያ ላታገኙ ትችላላችሁ ፖለቲካው ላይመቻችሁ ይችላል ደስታም ሆነ ሀዘን ግን በሃገር ነው ሌላው የህሊና ደስተ እረከታ ነው,0,0,0,0,0,0
amh_dev_track1_6048,የራስን ዜጎች እስር ቤት ከቶ ለውጭ ዜጋ መጨነቅ አየ ብልፅግና,1,0,0,0,0,0
amh_dev_track1_6049,ከዛስ ብአዴን የረጅም ግዜ ስትራተጂና ዕቅድ ይዞ የሚንቀሳቀስ ድርጅት አይመስለኝም። አብይ ድንገት ተነስቶ ኦሮሚያና ደቡብን ይዤ እገነጠላለሁ ቢለው መልስ ያለ,0,1,0,0,0,0
amh_dev_track1_6050,የስኩይድ ጌም፡ ዘ ቻሌንጅ ተሳታፊዎች በቀረጻ ወቅት ደረሰብን ላሉት ጉዳት ካሳ ጠየቁ,0,0,0,0,0,0
amh_dev_track1_6051,የራሷ ዜጎች ብሔራዊ ግዳጅ ስለሄድ ነው ስራ እኮ ነው የተባልከው ሌላ አይደለም አይ  መሀይም ሁነን ቀረን,1,0,0,1,0,0
amh_dev_track1_6052,ፍልስጤማዉያን በገዛ መሬታቸዉ ለአመታት ሲጮኮኑ ሲገደሉ ሲበደሉ ዙሪያቸዉን አጥረዉ ለሰዉ ለጅ የማይገባ ስቃይ እስራኤል አድርሳለች ፍልስጤማዊያን ከማመፅ ውጭ ሌላ አማራጭ አላቸዉ መጀመሪያም እየተገደሉ ነበር ከሃይማኖተኝነት ወታቹ ታሪክ ተመልከቱ አለምነዋሴ አንተ የአንድ ወገን ቲፎዞ ነክ ጋዜጠኛ አያስብልክም በአንደበትክ ማንም አይጃጃል ተባኖብካል በዉስጥ የለዉን እፃን ልጅ ያቀዋል,1,0,0,1,0,0
amh_dev_track1_6053,ህዝብን እና ሀገርን ለአዉሬ ሰተህ አንተ እንዲ ዘና በል እናሰከፍልሀለን,1,0,0,0,0,0
amh_dev_track1_6054,ይሄ ሰውዬ እስኪ ሲናገር ፊቱን ልብ ብላችሁ ተመልከቱት ተልእኮ ተሰጥቶት እንደሚተውን በደንብ ያስታውቅበታል ይህ ግለሰብ ያለ ጥርጥር አማራን ለመከፋፈል የተፈጠረ የወሎዬም የአማራም እንዲሁም የኢትዮጵያ ጠላት ነው ወሎን ከአማራ በመነጠል ለሰልቃጩ ተረኛ ለማቀበል የተፈጠረ አደገኛ የአማራ ጠላት ነው,0,1,0,0,0,0
amh_dev_track1_6055,የብሔር ፖለቲካ ካልታገደ ኢትዮጵያ ራሷን ታግላ ታፈርሳለች። አሳዛኝ ነው ይህ እውነት ስለሆነ የሚሻለንን መምረጥ ግድ ይላል። የብሔር ፖለቲካ ዘመኑንም አይመጥንም፣ ሁሉን አቃፊ የሆነ ስርዓት መዘርጋት ያስፈልጋል።,0,0,0,1,0,0
amh_dev_track1_6056,ያዲሳባ ህዝብ ተወልዶ ባደገበት ከተማ በአብይ አህመድ ሾሞችና ተከታዮቾ በጥላቻ እየተተፉበት መቀጠሉ አሳሳቢ ነው ይህ ህዝብ ለመብቱ አሻፈረኝ ብሎ መነሳት ካልቻለ የሚገባውን ጭቆና ማስተናገዱን ይቀጥላል ለመብቱ የማይታገል ህዝብ ታፍኖና ተረግጦ አንገቱ ደፍቶ የኦሮሙማ አገዛዝ ሲያላግጥበት ይኖራል,1,1,0,0,0,0
amh_dev_track1_6057,ኡቶ  የዘመናችን ምርጥ ሚድያ።,0,0,0,0,1,0
amh_dev_track1_6058,ኢትዮጵያ የባህር በር ያስፈልጋታል  በዚህ ሁላችንም እንስማማለን እንዴውም ዘግይተን ነው ወደ አስፈላጊነቱ የገባነው  ነገር አሁን ከሶማሌ ላንድ ጋር የተደረገው ስምምነት እውቅና ከሌላት ሀገር ጋር ከመጥቀሙ ይልቅ መዘዙ እንዳይከፋ ስጋት አለ  ሶማሊያም ዘራፍ እያለች ነው  ሌላ አማራጭ ጠፍቶ ነው ውይ,0,0,1,0,0,0
amh_dev_track1_6059,አራ ጉድ ነው ስንት ጨካኝ ሠው አለ ፈጠር ይርደት,1,0,0,1,0,0
amh_dev_track1_6060,አማራ አቅሙን ማጠናከሩ ላይ በርትቶ መስራት አለበት ለአማራ ማንም አይደርስለትም እያየነው ነው,1,0,0,0,0,0
amh_dev_track1_6061,እስላም ሰላም ነው እስላም ፍቅር ነው የተባለው ዝም ብሎ አይደላም አለም በዝህ መረጋገጥ ትችላለችአላሁመ እስተውዳነከ አላህ ያአሀል ጋዛ,0,0,0,0,0,0
amh_dev_track1_6062,ኮለኔል መንግስቱ ኃይለማርያም በስልጣናቸዉ ተመክተዉ የኢትዮጵያን ብዙኋኑን ድሀ ህዝብ ለመዝረፍና ለመበዝበዝ ያሰሩትን የገዛ ራሱ መንግስት ባለስልጣኖችን እንኳ ሳይታገስ ወዲያዉ በመረሸን አስራ ሰባት አመት መላዉ ኢትዮጵያን ህዝብ በፍትህና በእኩልነት ያስተዳደረ ጻድቅና ብሩህ መንግስት በዝባዥ ፤ ጮቋኝ ፤ ነፍሰ ገዳይ ፤ እና አረመኔ ኢህአደግ መንግስት አሳድዶት በስደት በሚኖርበት በሰዉ አገርዝንባቤ አገር እንኳ ትክክክለኛ ፈ,0,1,0,0,0,0
